transactions_id,payment_id,event_name,Fest,student_id,ticket_id ,,,
697509380021e94adf7f,pay_S7deKvVn0whV42,Antenna Design Workshop,BRAHMA,brah_26593,697509380036c2cdff93,,,
6975063c003d42650397,pay_S7nuUZZ8ENlKZo,Web Craft,BRAHMA,brah_92614,6975063c0007592cbff2,,,
697503fb002a9f872414,pay_S7mfPdZYZa9rCs,Paintball,BRAHMA,brah_27243,697503fc000295a50e78,,,
6975031d002267cfb5b5,pay_S7jLADxL9bszuF,Knives out,BRAHMA,brah_30778,6975031d0039877743a8,,,
6974fd2a00022440e341,pay_S6r65NoSpMfwXx,Game of rooms (feb 8),BRAHMA,brah_36671,6974fd2a00197f34d6f2,,,
6974f986000397252b3c,pay_S7mytpYQHDiCj6,IPL AUCTION,BRAHMA,ash_11220,6974f9850008bc2e7d28,,,
6974f05100263909e2d3,pay_S7jVd6Cv8KBELD,Game of rooms (feb 8),BRAHMA,brah_30778,6974f0510039aeb4e34b,,,
6974eec100157ca44c70,pay_S7hmAjExQgzCSe,Final Drop,BRAHMA,brah_47970,6974eec100266905d36c,,,
6974ed9c001538a9dcc9,pay_S7m7M7ou5DIYYg,FPGA WORKSHOP,BRAHMA,brah_14592,6974ed9b0004f63fff90,,,
6974ea3f00129d2c4323,pay_S7hVP1iTOiXsa3,Antenna Design Workshop,BRAHMA,brah_76577,6974ea3f002e0b0ccdc2,,,
6974da160010f0353884,pay_S7khUqI9GEAkcB,Paintball,BRAHMA,brah_59677,6974da15000c3ccd56b5,,,
6974d17f00216a6f3090,pay_S7k4SKS4vc3IGU,Paintball,BRAHMA,brah_89449,6974d17e0028f20c336b,,,
6974cc1d002765c2117c,pay_S7jgPO2X2gDtjV,MILITIA MADNESS,BRAHMA,brah_42659,6974cc1c0024cec92656,,,
6974cab900371b7785b4,pay_S7jZusTUu3eZ7e,FPGA WORKSHOP,BRAHMA,brah_60093,6974cab90004c57429e9,,,
6974c8190023bae2df2e,pay_S7jOBnpWn3yMNG,Antenna Design Workshop,BRAHMA,brah_37110,6974c818002c509793d7,,,
6974a05d0025d698db0c,pay_S7gV9WHyEeSQxk,Antenna Design Workshop,BRAHMA,brah_55303,6974a05c0031c48803dd,,,
69749d8c001d41dc050c,pay_S7gHKtDwK6cEXI,Antenna Design Workshop,BRAHMA,brah_62441,69749d8b00298c89fde8,,,
69749ba20005c0c9eddf,pay_S7gA1kyH73tkS9,Knives out,BRAHMA,ash_12535,69749ba1000e371a4193,,,
697499a7003377a9f929,pay_S7g0teeIypjcBu,Antenna Design Workshop,BRAHMA,brah_18724,697499a700004c505409,,,
6974962d00001189e7d5,pay_S7flAULY9Lw8gy,Synapse Spark (Ideathon),BRAHMA,brah_13700,6974962c000b8113c8e5,,,
69749532001984ea6db5,pay_S7fgkEU6ktD1Wp,Voice Of Brahma,BRAHMA,brah_99319,6974953100263101e9bd,,,
69749234001ac44af15f,pay_S7fTD97jkIYIu3,MILITIA MADNESS,BRAHMA,brah_74766,697492330025f4d1b42c,,,
69748c3800272304e028,pay_S7f2G8XL6WtgyA,Antenna Design Workshop,BRAHMA,brah_18553,69748c3700333a1ee18a,,,
697486d70024913dcd29,pay_S7ee7LxlaNl9ll,FPGA WORKSHOP,BRAHMA,brah_40388,697486d6003098e700a3,,,
697483e500152c8afbcc,pay_S7eQu78JfIXhyX,Antenna Design Workshop,BRAHMA,brah_74921,697483e40021d979fa24,,,
6974835700202d91737e,pay_S7eNWcyahEPaDa,Antenna Design Workshop,BRAHMA,brah_13793,69748356002caa62195e,,,
697482210006f784a547,pay_S7eIoQIhier01G,Antenna Design Workshop,BRAHMA,brah_24144,69748220000a605149e4,,,
69747fd20018cb954462,pay_S7e8UFUl6LqfMV,Antenna Design Workshop,BRAHMA,brah_31101,69747fd100251ba58730,,,
697476a10038994066e8,pay_S7MUwCmREU1CZf,Alekhya,BRAHMA,brah_67079,697476a2000d26347ce8,,,
6974761400168e99ff85,pay_S7dQbsCZOcDHxI,Antenna Design Workshop,BRAHMA,brah_98618,697476130020dbdf227d,,,
697471a2001f67652ba3,pay_S7M4E7W9S5fWH7,Antenna Design Workshop,BRAHMA,brah_72143,697471a200325a476b66,,,
69745c83001cb693166c,pay_S7bZM32iyMX5Ws,Antenna Design Workshop,BRAHMA,brah_87365,69745c8200280a424d65,,,
69745692002fd3a3b24a,pay_S7b8axOqrrLPzJ,FPGA WORKSHOP,BRAHMA,brah_78196,69745691003c2ef85205,,,
697454e600002d0e3d7d,pay_S7b11zr5GtZMIw,Retro Carroms,BRAHMA,brah_21113,697454e5000c6dc1dd20,,,
6973bf30001e3c6f01fd,pay_S7Q7MlA4laaig5,FPGA WORKSHOP,BRAHMA,brah_19530,6973bf2f0028e1ced1bd,,,
6973ba4a000f8bfd4fb2,pay_S7PlBqZNKyfhMd,FPGA WORKSHOP,BRAHMA,brah_94236,6973ba49001af7d936c2,,,
6973b146003e305e95ec,pay_S7P5V6H1xVRajP,FPGA WORKSHOP,BRAHMA,brah_69047,6973b1460008e8adf03d,,,
6973b0e800313508be17,pay_S7P67y1ecC2LX2,FPGA WORKSHOP,BRAHMA,brah_15026,6973b0e7003ceb2c60fc,,,
6973ac9f00305799e877,pay_S7OmaOvcqPLfrk,Paintball,BRAHMA,brah_11810,6973ac9e0035a098f722,,,
6973ac4d000a35c2aeb2,pay_S7OkQbXlUj9jSv,FPGA WORKSHOP,BRAHMA,ash_11222,6973ac4c0016b8a8eb9f,,,
6973a4a000112f31a536,pay_S7OCmqI57LE5be,FPGA WORKSHOP,BRAHMA,brah_85193,6973a49f001bc322785b,,,
6973a414002f901d7e20,pay_S7O9w7zWX8vYmh,Antenna Design Workshop,BRAHMA,brah_12236,6973a4130033f25f0591,,,
697398e200275421eed3,pay_S7NLqHZnebnpAL,FPGA WORKSHOP,BRAHMA,brah_56325,697398e100278dca81f5,,,
697398580035574ef23b,pay_S7NJPR5zHqfabp,FPGA WORKSHOP,BRAHMA,brah_48121,6973985700351b34354a,,,
6973971b0024501cf6a6,pay_S7NDohX1D51X19,Paintball,BRAHMA,brah_78538,69739719003ad3bccf9c,,,
6973951200209aa55a8d,pay_S7N4KQjizWnL0d,Antenna Design Workshop,BRAHMA,brah_37095,69739511001e5f003252,,,
697390ec00327fe32c16,pay_S7MllSK77VanLa,FPGA WORKSHOP,BRAHMA,brah_91197,697390eb00323244fb3b,,,
69738f06002775a1ec91,pay_S7Md6DpzTvCKaW,FPGA WORKSHOP,BRAHMA,brah_23230,69738f050025faa4feaf,,,
69738b5800329a78c483,pay_S7MMgo9LL3fycC,Alekhya,BRAHMA,brah_88042,69738b570035fd1edc04,,,
69738b1f002dc3e19faf,pay_S7MLbtAmH3E7Um,FPGA WORKSHOP,BRAHMA,brah_16181,69738b1e002a3aba83fe,,,
69738ae70024c40131dc,pay_S7MKdz3pM0Cv6B,Antenna Design Workshop,BRAHMA,brah_30281,69738ae600300c6550e4,,,
697389580008a5d40eb7,pay_S7MDTJr0YLA7P6,Game of rooms (feb 8),BRAHMA,ash_74537,69738957000b5395eedb,,,
6973890a00116c6b4abb,pay_S7MCCoty46biG2,FPGA WORKSHOP,BRAHMA,brah_43846,69738909000e214718f0,,,
697388350007726e1f98,pay_S7M8RCyTlc03Z8,FPGA WORKSHOP,BRAHMA,brah_79685,6973883400088c54d2be,,,
697387b300001c76b6a4,pay_S7M5xkvL4fCo53,Antenna Design Workshop,BRAHMA,brah_24762,697387b2000074486442,,,
697385ae001c04151829,pay_S7LwqJsHuL7PHZ,Antenna Design Workshop,BRAHMA,brah_77756,697385ad00229dd88599,,,
697384ff001ccd86148e,pay_S7LturDjMYPnoq,Antenna Design Workshop,BRAHMA,brah_14731,697384fe0017430e214c,,,
6973790600258ec65e79,pay_S7L224R0ZYXSA4,Antenna Design Workshop,BRAHMA,brah_25535,69737905002a16ed13b9,,,
697366f0001e129d0f60,pay_S7JhtWdqE4BWT7,Game of rooms (feb 8),BRAHMA,brah_91688,697366ef00291079f72d,,,
697345b9000b3ce8f295,pay_S7HItift7xY7E7,BGMI TDM,BRAHMA,brah_78756,697345b80011fcebe6cb,,,
697331c60022f9be7830,pay_S7FpE3mYU7tQpE,Knives out,BRAHMA,brah_79685,697331c5002eae9e41e4,,,
697318650009033d826c,pay_S7E0MJpsIY7fq6,Antenna Design Workshop,BRAHMA,ash_11220,6973186400133879c4b7,,,
697307e5002586d28359,pay_S7Co8FxiBcb145,FPGA WORKSHOP,BRAHMA,brah_62395,697307e4002dbefb4fd3,,,
697306090027fbc67691,pay_S7CfOpghPGWHOi,FPGA WORKSHOP,BRAHMA,brah_45077,697306080033285680cf,,,
697305e3003b89977ae6,pay_S7CfAsmaVWwRmn,FPGA WORKSHOP,BRAHMA,brah_53937,697305e3000750c2e435,,,
697305d000192fa6c987,pay_S7CePazOBXb3ms,FPGA WORKSHOP,BRAHMA,brah_15339,697305cf0023e046ef3d,,,
6973055b002010dbb062,pay_S7CchIMbP7Up5Z,FPGA WORKSHOP,BRAHMA,brah_29071,6973055a002a1d7f8c5b,,,
697304f7000ed2c3c521,pay_S7CaqjVlLBsjOF,FPGA WORKSHOP,BRAHMA,brah_10058,697304f60019cf9d591c,,,
697279cf00303ef3d9ff,pay_S72TiemAAcmViV,Game of rooms (feb 8),BRAHMA,brah_93268,697279ce003cfc990df0,,,
697279c3003adf159531,pay_S72TGk7XHBNy6D,Game of rooms (feb 8),BRAHMA,brah_23918,697279c300076b1eb8c7,,,
697277560006e7bacf35,pay_S72IU54pcfSE5M,Knives out,BRAHMA,brah_13845,6972775500124be6d6cf,,,
6972647e0039f2062e75,pay_S70vMtGWNuGUTZ,Mudhra (Bharathanatyam),BRAHMA,brah_85172,6972647e000658e30558,,,
697260ba00332c89e233,pay_S6y18TyDUFa7cv,Antenna Design Workshop,BRAHMA,brah_83356,69724bc5000e898d6c6c,,,
697260120012995fb08c,pay_S6zlzwBFKswPtj,Antenna Design Workshop,BRAHMA,brah_49666,69726012001d8dd73597,,,
69725ddc002a9a72521a,pay_S70RQ8szu4Ser1,FPGA WORKSHOP,BRAHMA,brah_41154,69725ddb0033a53b0a8f,,,
69725ddc000890270a22,pay_S70RopdXRLwN8d,FPGA WORKSHOP,BRAHMA,brah_68198,69725ddb00139bfb63b5,,,
69725156001d1264a188,pay_S6zXPMyiJC1Irp,Knives out,BRAHMA,brah_68333,69725155002715e411ff,,,
6972511a00078a4b632d,pay_S6zWBBZoWv4G5x,Knives out,BRAHMA,ash_27774,69725119001122cd0731,,,
69724eb000002512fd64,pay_S6zLNIXKFPKSN4,Ragam,BRAHMA,brah_14131,69724eaf000ad8b4e5a2,,,
69724e39000adfe2fbfd,pay_S6zJDKKXNrZxuw,Antenna Design Workshop,BRAHMA,brah_67299,69724e3800123b9e2e2e,,,
69724164003301ae96da,pay_S6yNhKVbV1RfeB,Valorant Tournament,BRAHMA,brah_90946,697241630036a6de60ac,,,
69723d5b0036ff5cf2d7,pay_S6y5NKcfODtO0V,Antenna Design Workshop,BRAHMA,brah_41477,69723d5a003b92e153b8,,,
69723c9b001bb884f52d,6.02E+11,BGMI TDM,BRAHMA,bra_58178,69723b290024f31aee8f,,,
69723a6a002a39cb18cb,pay_S6xrzLVhvmU6zZ,Soulsync,BRAHMA,brah_90955,69723a69002ce994a207,,,
697239b20028df03659e,pay_S6xoohKYijlhHL,Antenna Design Workshop,BRAHMA,brah_22113,697239b10027d7873b09,,,
697231ca0004febcc435,pay_S6xFAJlhQu5fMU,Knives out,BRAHMA,ash_74537,697231c9000bc7f38c9d,,,
697221c80017b9b1f9f1,pay_S6w4trcSEg3Bjs,Popcorn Brainstorm,BRAHMA,brah_19612,697221c60032b2b37eb2,,,
69721523002b55852921,pay_S6v9fvjTt6PxAB,FPGA WORKSHOP,BRAHMA,brah_34487,697215220035a38449c1,,,
6972057300291f386036,pay_S6u1PuXdYwSmP4,Knives out,BRAHMA,brah_96679,69720572002f5758bea6,,,
6971fd54000abe0b706f,pay_S6tQCaAGkvAfIQ,Valorant Tournament,BRAHMA,brah_45643,6971fd530013ee3c9027,,,
6971eb2e00033b9ed4d1,pay_S6s6Gc2N4kJT7x,Knives out,BRAHMA,brah_91197,6971eb2d000a49aab0a3,,,
6971e6d7001c942525e7,pay_S6rnG0w0oJLD9l,Game of rooms (FEB 7),BRAHMA,brah_40310,6971e6d600251833b14f,,,
6971e036000fff589c4e,pay_S6rFwmDqsquFZ5,BGMI TDM,BRAHMA,brah_15423,6971e03500180e63445a,,,
6971dee1001e34725e5d,pay_S6c12HaWSqZiDc,FPGA WORKSHOP,BRAHMA,brah_36499,6971ddd900269c932dc6,,,
6971ddbf002d10a176ad,pay_S6r8Kye6btqgJp,Soapy soccer,BRAHMA,brah_40122,6971ddbe0036e06be4b1,,,
6971ddb5000f2756b909,pay_S6r8DB0Uhyp3BQ,Game of rooms (FEB 7),BRAHMA,brah_30898,6971ddb400185df44a03,,,
6971d78300039384ac45,pay_S6qgD0drIJQgNP,Alekhya,BRAHMA,brah_42607,6971d782000ce227e5d6,,,
6971d474003b16ff632c,pay_S6qRyq6QJ25z8e,Paintball,BRAHMA,brah_47065,6971d474000643097944,,,
6971d244000ce236284e,pay_S6qIWBk1q2Qhkx,Knives out,BRAHMA,brah_75607,6971d2430018d3d57dfa,,,
6971d0a200268f525cdc,pay_S6qBIa1iYoqERE,Antenna Design Workshop,BRAHMA,ash_36698,6971d0a1000d79e35005,,,
6971cfc90033d47a85be,pay_S6q1lAoDl9TTbQ,Paintball,BRAHMA,brah_93334,6971cfc8003d087d01b4,,,
6971cfae001b1d549c22,pay_S6q6m6nKzw6Vjh,BAND OF BRAHMA,BRAHMA,brah_84371,6971cfad0021b02fc694,,,
6971c6f7000b7bca19e4,pay_S6pTiBZZ50xfxS,BGMI TDM,BRAHMA,brah_10372,6971c6f6000c0e9b40f4,,,
6971baa00017794482a2,pay_S6oa9NFkayQmGH,BAND OF BRAHMA,BRAHMA,brah_52572,6971ba9f001de483d96d,,,
6971b66f0025702f440f,pay_S6oH9U5hV1n9uc,BGMI TDM,BRAHMA,brah_58388,6971b66e002e84aeb1e2,,,
6971b60a002c9eb2a306,pay_S6oErrfF2FYXJE,Voice Of Brahma,BRAHMA,brah_26007,6971b6090030d23ffe6f,,,
6971b57e0027084ef594,pay_S6oCq6GKHqmh61,BGMI TDM,BRAHMA,bra_49253,6971b57d002faa0856f9,,,
6971b4740031b9b2dc99,pay_S6o8IYPb2R1jbn,Valorant Tournament,BRAHMA,ash_31590,6971b4730038e3ba0c63,,,
6971ae050020e6acd62c,pay_S6nf9vgVDZk0uE,Game of rooms (FEB 7),BRAHMA,brah_41547,6971ae04002ad998e84e,,,
69719ec3001f4ef69d39,pay_S6mYRIRsnSAL9T,Soapy soccer,BRAHMA,brah_72324,69719ec200284e89bd58,,,
69718c48002a45b52506,pay_S6lDKPSCz9Q0Ny,Rapocalypse,BRAHMA,brah_58733,69718c470033449cc0dc,,,
697178fe00161f91be15,pay_S6jjiCuKFJnMtj,BGMI TDM,BRAHMA,brah_21981,697178fd000c13aad960,,,
6971226e001b76f89191,pay_S6dWMtgcLfdKwf,Valorant Tournament,BRAHMA,brah_79577,6971226d00230f3047fe,,,
697118550013f51a078a,pay_S6cmDM2stLIP7o,Ragam,BRAHMA,brah_49437,69711854001dfde1868b,,,
69710fb9002d58ed915e,pay_S6c9tGrA0Cla7Y,FPGA WORKSHOP,BRAHMA,brah_46941,69710fb80035548dacde,,,
69710f67002464fd2799,pay_S6c892vyEBomt0,FPGA WORKSHOP,BRAHMA,ash_60993,69710f66002fab623ed0,,,
69710eeb000b1f02daf2,pay_S6S832CcEgmmUK,Paintball,BRAHMA,brah_32856,69710de00017821ce729,,,
69710ce30012dc2c1857,pay_S6bxIEHg9dELa0,Voice Of Brahma,BRAHMA,brah_54925,69710ce2001dbb2f7021,,,
69710b3600187ee3b94d,pay_S6bpHSjbV2SozC,FPGA WORKSHOP,BRAHMA,brah_13755,69710b350021640875f5,,,
69710aeb00271eda34b8,pay_S6SPXQCeqCC7IC,KICKOFF MANIA,BRAHMA,brah_69188,69710897003d322e7aa2,,,
6971042d0033041262bc,pay_S6bJIYNbCFaSkj,Paintball,BRAHMA,ash_60993,6971042c003c840aa7df,,,
6970fd07003b80792d6d,pay_S6anXXr6YMAIja,Antenna Design Workshop,BRAHMA,brah_96959,6970fd0700043f42f939,,,
6970f38c0006e90c1c6b,pay_S6a6pg6S5kpe4s,KICKOFF MANIA,BRAHMA,brah_30401,6970f38b000f48200f67,,,
6970f2410030d11ff858,pay_S6a0nZ3mu8XQ8W,BGMI TDM,BRAHMA,brah_45910,6970f240003a29f73480,,,
6970f1ea002ee728c3ab,pay_S6ZzaMU5W5jOYf,Paintball,BRAHMA,brah_68225,6970f1e90036bc94fd54,,,
6970f15e001fff29125e,pay_S6Zwxa4Zf3Hksw,KICKOFF MANIA,BRAHMA,brah_66237,6970f15d002c5ca12c79,,,
6970f15d00372ec6ceba,pay_S6Zx834XLEvxYH,KICKOFF MANIA,BRAHMA,brah_38030,6970f15d000111313ca3,,,
6970f12a003d93127e96,pay_S6Zvx6Yg9eqPYF,Voice Of Brahma,BRAHMA,brah_23959,6970f12a0002c26d5e63,,,
6970f00000257f336ccc,pay_S6ZqmS6ca2Wrua,KICKOFF MANIA,BRAHMA,brah_43981,6970efff002dc29fc099,,,
6970ead0001797765c39,pay_S6ZSCShKmm9k4L,KICKOFF MANIA,BRAHMA,brah_59886,6970eacf002220a53fcb,,,
6970e9010006e2f6c199,pay_S6ZLMw0cDIb6YQ,BGMI TDM,BRAHMA,brah_91388,6970e90000104719b210,,,
6970e8670036f3429811,pay_S6ZFwHXGJHDqwE,KICKOFF MANIA,BRAHMA,brah_62759,6970e8670001747dcbb4,,,
6970e434000daa52200d,pay_S6YzkJDZOkEZOV,KICKOFF MANIA,BRAHMA,brah_31275,6970e4330013bd778938,,,
6970e1150000b28d6701,pay_S6YlXapC2VTlTg,KICKOFF MANIA,BRAHMA,brah_56678,6970e114000acd0a0dc7,,,
6970dfc3001ed993f984,pay_S6YfYT8JPfIuEt,Valorant Tournament,BRAHMA,brah_26532,6970dfc20020f7491214,,,
6970ddf4003b6a44281a,pay_S6YXcERrzyEGLg,KICKOFF MANIA,BRAHMA,brah_58388,6970ddf40005569ffff8,,,
6970d7ab00325e0e096f,pay_S6Y5BYYqDA5fcp,Ragam,BRAHMA,brah_92424,6970d7aa003903a0a5ba,,,
6970d53d002a8ad756e8,pay_S6XuG9Ag4qAmci,KICKOFF MANIA,BRAHMA,brah_49223,6970d53c002f8264b2d8,,,
6970d4dc0037d511d21a,pay_S6XsUWyqxePiML,KICKOFF MANIA,BRAHMA,brah_58064,6970d4db003c79622fd7,,,
6970d1b50004dc3cbeb1,pay_S6XdN0zKV3jTDT,BGMI TDM,BRAHMA,brah_71986,6970d1b3003aea59325e,,,
6970cc7b000db9681fb0,pay_S6XGmp5Hz4eU8Q,Fifa Fever,BRAHMA,brah_10058,6970cc7a0015f9b37d13,,,
6970c9f600019c0c7fa6,pay_S6X5QZJQf1achd,KICKOFF MANIA,BRAHMA,brah_64893,6970c9f5000af6f961d2,,,
6970c8ff00198a95871b,pay_S6X18LXZHFwBbI,BGMI TDM,BRAHMA,brah_95204,6970c8fe002127d6f84b,,,
6970c81d003bf880922f,pay_S6Ww6BJdnTHwBq,Valorant Tournament,BRAHMA,ash_14974,6970c81d0000c3b9e651,,,
6970c7c400352b1e86a1,pay_S6WvVNzLjreFsl,KICKOFF MANIA,BRAHMA,brah_92320,6970c7c3003d9be6137a,,,
6970c53a000d9d9cd46b,pay_S6WjvXjYl2bu7N,Antenna Design Workshop,BRAHMA,brah_70395,6970c53900137cc395aa,,,
6970c4720036fd415372,pay_S6Wg1vIg8uD7Wz,Antenna Design Workshop,BRAHMA,ash_58428,6970c471003a493486b8,,,
6970c28a001d0fed4087,pay_S6WXtXYWlHMnd0,KICKOFF MANIA,BRAHMA,brah_11580,6970c289000796523acc,,,
6970be130023ff0d072b,pay_S6WDjIshNM4i9z,Ragam,BRAHMA,brah_24561,6970be12002d4032e5e9,,,
6970bc5b002120475d0b,pay_S6W64NKi21r0R5,KICKOFF MANIA,BRAHMA,brah_68005,6970bc5a002b31fd4916,,,
6970bb0e0012fc2c66e5,pay_S6W0H2sDsR3aXw,KICKOFF MANIA,BRAHMA,brah_83095,6970bb0d001c815a8387,,,
6970b9f40002b3fbe2a1,pay_S6VupFeTXE1Nrr,KICKOFF MANIA,BRAHMA,brah_92382,6970b9f3000a663266f8,,,
6970b793000347ac8c19,pay_S6VkPhZ8FYXCLb,KICKOFF MANIA,BRAHMA,brah_13535,6970b792000c9f01dca0,,,
6970b69c001dda014fa2,pay_S6VgEHOtMgN2Ww,KICKOFF MANIA,BRAHMA,brah_38718,6970b69b0029e5ee7346,,,
6970b54000166ffec20a,pay_S6VZhfRoiWv3DG,Rhythmic Reign,BRAHMA,brah_22888,6970b53f0017bd2536ed,,,
6970b1f5001b2775512e,pay_S6VJPR2uYzaVBg,KICKOFF MANIA,BRAHMA,brah_98283,6970b1f400241595c8a0,,,
6970a9d9001f99388b5f,pay_S6UkbTQopequp8,Ragam,BRAHMA,brah_73116,6970a9d8002a020d764e,,,
69708e5900093da823c1,pay_S6SkjihnOuhTiV,KICKOFF MANIA,BRAHMA,brah_54217,69708e5800129d009dfa,,,
6970874400200d3a9fe1,pay_S6SEuSUFrlrYGq,BGMI TDM,BRAHMA,brah_32259,6970874300295585a050,,,
69708656002053d4f345,pay_S6SA7vz9PNvumR,Popcorn Brainstorm,BRAHMA,brah_40070,69708655002b33b1d1a0,,,
6970825c00131fad63b6,pay_S6RsjQiEXTM58m,Alekhya,BRAHMA,brah_53725,6970825b001df99d05b4,,,
697081bd0024028db6f4,pay_S6Rpxoo310bI9D,KICKOFF MANIA,BRAHMA,brah_24303,697081bc0024efb7a86b,,,
697080ee00302b581c3c,pay_S6Rm0aGmeXVG4N,KICKOFF MANIA,BRAHMA,brah_18061,697080ed003b0a1f718f,,,
69708069003c82f28a95,pay_S6RjjBOjSuKKf3,KICKOFF MANIA,BRAHMA,brah_32856,6970806900085475b552,,,
69707f55001f295f97ef,pay_S6ReZsg0efW3fI,KICKOFF MANIA,BRAHMA,brah_74433,69707f5400276a61d923,,,
69707d9f002d0934a5fe,pay_S6RXMxhe8zovA3,MILITIA MADNESS,BRAHMA,brah_70211,69707d9e003588972607,,,
69707d7c001deb3d1614,pay_S6RWiGmraqNcLN,KICKOFF MANIA,BRAHMA,brah_10605,69707d7b002011e08622,,,
69707d690025d436bb2f,pay_S6RWPfO11G11dU,Rhythmic Reign,BRAHMA,brah_61316,69707d6800273e5989f7,,,
69707a7a000408fcaaa8,pay_S6RJEvgO21Z5Bs,KICKOFF MANIA,BRAHMA,brah_20263,69707a79000d399afef1,,,
697075cd00027b04d6b4,pay_S6Qy7CcRtc8Wbn,Soapy soccer,BRAHMA,brah_98594,697075cc000cd96fab20,,,
69706454001a622977e6,pay_S6PhLJJAJYjydQ,Valorant Tournament,BRAHMA,brah_50485,697064530025d380f438,,,
697062b8001cbbcb1978,pay_S6PZyFUzWz80Df,KICKOFF MANIA,BRAHMA,brah_61044,697062b700273455d947,,,
6970625a0006358a7f48,pay_S6PYVTw7LMxaMQ,KICKOFF MANIA,BRAHMA,brah_48727,697062590010bb58a06b,,,
69705c6300374c8847a8,pay_S6P7PxCntiSD74,Alekhya,BRAHMA,brah_19682,69705c6300031e6582af,,,
697049f200346ad933b2,pay_S6NmNqRiCiwcsc,Ragam,BRAHMA,brah_92966,697049f20000a2d2bdbb,,,
69704911000b5dbda881,pay_S6NiBxTbvVKNQc,Alekhya,BRAHMA,brah_35432,69704910001503ade3e2,,,
6970485c003309e54c5a,pay_S6NfGOY3Y7yXDK,KICKOFF MANIA,BRAHMA,brah_86428,6970485c00005446df7e,,,
69704686000ffb8fc27f,pay_S6NWzeHA1olmD6,Alekhya,BRAHMA,brah_16726,69704685001ad156e7e2,,,
69703242001c5b935a27,pay_S6M3Vb544yY6Tg,Antenna Design Workshop,BRAHMA,brah_10603,69703241002713932bea,,,
696fb4180019039e2cf4,pay_S6Ct6W6bjYR1vC,Knives out,BRAHMA,brah_91688,696fb4170024b71318e8,,,
696fb2a5001da9d3b610,pay_S6CmNQ58TuHHee,Valorant Tournament,BRAHMA,brah_84015,696fb2a40025ae9f2b46,,,
696f9f4d001817b16431,pay_S6BNNJAush74iE,Final Drop,BRAHMA,brah_10405,696f9f4c00224eb6db79,,,
696f9c89000336a3e24f,pay_S6BARSHHfnqZrk,Antenna Design Workshop,BRAHMA,brah_33027,696f9c880009ec1b196b,,,
696f9bf10006cc94010c,pay_S6B7AdaqY7h2p9,Knives out,BRAHMA,ash_68530,696f9bf00006ea3f2cc1,,,
696f9b61002e7c64f8d7,pay_S6B5VHQV10Ntom,Antenna Design Workshop,BRAHMA,brah_71503,696f9b600035d3cfe4bd,,,
696f993f00257a55934d,pay_S6Avr6GJ5g06oy,Alekhya,BRAHMA,ash_68530,696f993e002e4a05e0a3,,,
696f977e002cf5d01a8f,pay_S6An4Th0XByBTv,Voice Of Brahma,BRAHMA,brah_27427,696f977d003071054371,,,
696f95790021fd5a837e,pay_S6Af5tGf3DRdZ9,Soulsync,BRAHMA,brah_75901,696f9578002a142d7711,,,
696f954b0032723ba21f,pay_S671scvrnxTjR1,Voice Of Brahma,BRAHMA,brah_74609,696f94f5003abe2d31a5,,,
696f9403002a570953f7,pay_S6AXhmRBajs5jo,Paintball,BRAHMA,brah_56325,696f9402002f0404c5da,,,
696f90af000e2e65b9f5,pay_S6AINVTnsFslKH,Antenna Design Workshop,BRAHMA,brah_82428,696f90ae0013b5b586a4,,,
696f8fdb00219e53900f,pay_S6AFd9Ers8WOFe,Antenna Design Workshop,BRAHMA,brah_78464,696f8fda002cbca802af,,,
696f8032002353f4ed1e,pay_S6977u6n89jPYl,Antenna Design Workshop,BRAHMA,brah_89408,696f8030003b71a630e6,,,
696f802b0037d28ef80d,pay_S696lQJonKVqAW,BAND OF BRAHMA,BRAHMA,brah_96481,696f80290036cee04672,,,
696f7fe20028c6ef943e,pay_S695jxfFtjppoR,Ragam,BRAHMA,brah_55222,696f7fe0002c8a0e4aac,,,
696f7e5d00099843cd18,pay_S68yedCkKYrFQV,Antenna Design Workshop,BRAHMA,brah_92551,696f7e5c0010e4a58a19,,,
696f79e60018ddc52c80,pay_S68e1jwaZp81B2,Game of rooms (FEB 7),BRAHMA,ash_90860,696f79e50020bc5f3cdb,,,
696f788b0025d4e48e77,pay_S68XwWnDOnLrKl,Alekhya,BRAHMA,brah_16181,696f788a002c363ff8cf,,,
696f73af0035f71b4934,pay_S68CcD66JCGboq,Antenna Design Workshop,BRAHMA,brah_34961,696f73ae0037ac215f5e,,,
696f6fc7002d1ae411bf,pay_S67urSBAD6tk14,Alekhya,BRAHMA,brah_83539,696f6fc600255998659c,,,
696f62670009200dd610,pay_S66wqXS83AHpPJ,ASIET Talkies,BRAHMA,brah_43846,696f626600143e7aedfe,,,
696f4f86001da78a1725,pay_S65ZcJ8jAInxgf,BAND OF BRAHMA,BRAHMA,brah_65174,696f4f850023981457ce,,,
696f3a5400045eacfee6,pay_S642LmnGG6M89Z,Antenna Design Workshop,BRAHMA,brah_65571,696f3a53000deac66c44,,,
696f356900017872fa3f,pay_S63frVWh8gNaSC,KICKOFF MANIA,BRAHMA,brah_69337,696f3568000aea3631d0,,,
696f32dd001aa9aa26df,pay_S63TlRDn9otEdW,KICKOFF MANIA,BRAHMA,brah_80805,696f32dc0023bd352cec,,,
696f22c700189dc5c96f,pay_S62KKoipE4XonP,MILITIA MADNESS,BRAHMA,brah_78689,696f22c6001ff1fb03a9,,,
